schema_version	experiment_id	profile	phase	size_bytes	logical_request_id	attempt_id	activation_id	event_code	event_seq	clock_domain	timestamp_value	timestamp_unit	process	status
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	65536	116	1	8d778c6a8fc3463bb78c6a8fc3063b17	R430	430	unix_ns	1784948207548871442	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	117	1	0cc22cbca2c54827822cbca2c5e82718	R400	400	unix_ns	1784948207986760973	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	117	1	0cc22cbca2c54827822cbca2c5e82718	RF400	405	enclave_tsc_same_invocation	25017300417653	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	117	1	0cc22cbca2c54827822cbca2c5e82718	RF410	406	enclave_tsc_same_invocation	25017328316237	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	117	1	0cc22cbca2c54827822cbca2c5e82718	R410	410	unix_ns	1784948208000435531	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	117	1	0cc22cbca2c54827822cbca2c5e82718	R420	420	unix_ns	1784948208000449398	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	117	1	0cc22cbca2c54827822cbca2c5e82718	R430	430	unix_ns	1784948208002008562	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	118	1	9359e549068248f899e549068228f86f	R400	400	unix_ns	1784948208824848231	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	118	1	9359e549068248f899e549068228f86f	RF400	405	enclave_tsc_same_invocation	25019589043103	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	118	1	9359e549068248f899e549068228f86f	RF410	406	enclave_tsc_same_invocation	25019695985444	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	118	1	9359e549068248f899e549068228f86f	R410	410	unix_ns	1784948208877468919	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	118	1	9359e549068248f899e549068228f86f	R420	420	unix_ns	1784948208877485389	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	118	1	9359e549068248f899e549068228f86f	R430	430	unix_ns	1784948208881036109	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4194304	119	1	c13c77988afe4ebebc77988afecebe87	R400	400	unix_ns	1784948210991790823	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4194304	119	1	c13c77988afe4ebebc77988afecebe87	RF400	405	enclave_tsc_same_invocation	25025531157537	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4194304	119	1	c13c77988afe4ebebc77988afecebe87	RF410	406	enclave_tsc_same_invocation	25025946924439	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4194304	119	1	c13c77988afe4ebebc77988afecebe87	R410	410	unix_ns	1784948211193120185	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4194304	119	1	c13c77988afe4ebebc77988afecebe87	R420	420	unix_ns	1784948211193138194	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4194304	119	1	c13c77988afe4ebebc77988afecebe87	R430	430	unix_ns	1784948211205050696	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1024	120	1	3bbb2df9de3d49ebbb2df9de3dd9ebeb	R400	400	unix_ns	1784948212904812259	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1024	120	1	3bbb2df9de3d49ebbb2df9de3dd9ebeb	RF400	405	enclave_tsc_same_invocation	25030570279381	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1024	120	1	3bbb2df9de3d49ebbb2df9de3dd9ebeb	RF410	406	enclave_tsc_same_invocation	25030570426898	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1024	120	1	3bbb2df9de3d49ebbb2df9de3dd9ebeb	R410	410	unix_ns	1784948212904915728	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1024	120	1	3bbb2df9de3d49ebbb2df9de3dd9ebeb	R420	420	unix_ns	1784948212904928010	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1024	120	1	3bbb2df9de3d49ebbb2df9de3dd9ebeb	R430	430	unix_ns	1784948212905501611	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4096	121	1	f31e6d7d83ef45cd9e6d7d83ef55cdb6	R400	400	unix_ns	1784948212996389184	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4096	121	1	f31e6d7d83ef45cd9e6d7d83ef55cdb6	RF400	405	enclave_tsc_same_invocation	25030817669066	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4096	121	1	f31e6d7d83ef45cd9e6d7d83ef55cdb6	RF410	406	enclave_tsc_same_invocation	25030818079768	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4096	121	1	f31e6d7d83ef45cd9e6d7d83ef55cdb6	R410	410	unix_ns	1784948212996638114	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4096	121	1	f31e6d7d83ef45cd9e6d7d83ef55cdb6	R420	420	unix_ns	1784948212996649601	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4096	121	1	f31e6d7d83ef45cd9e6d7d83ef55cdb6	R430	430	unix_ns	1784948212997220724	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	16384	122	1	0e14c7a65f70454994c7a65f70f5492c	R400	400	unix_ns	1784948213081063384	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	16384	122	1	0e14c7a65f70454994c7a65f70f5492c	RF400	405	enclave_tsc_same_invocation	25031046708699	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	16384	122	1	0e14c7a65f70454994c7a65f70f5492c	RF410	406	enclave_tsc_same_invocation	25031049588844	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	16384	122	1	0e14c7a65f70454994c7a65f70f5492c	R410	410	unix_ns	1784948213082390429	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	16384	122	1	0e14c7a65f70454994c7a65f70f5492c	R420	420	unix_ns	1784948213082403561	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	16384	122	1	0e14c7a65f70454994c7a65f70f5492c	R430	430	unix_ns	1784948213082972209	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	65536	123	1	0e60a8a944054529a0a8a94405b529a0	R400	400	unix_ns	1784948213190373177	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	65536	123	1	0e60a8a944054529a0a8a94405b529a0	RF400	405	enclave_tsc_same_invocation	25031344000559	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	65536	123	1	0e60a8a944054529a0a8a94405b529a0	RF410	406	enclave_tsc_same_invocation	25031350810031	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	65536	123	1	0e60a8a944054529a0a8a94405b529a0	R410	410	unix_ns	1784948213193958992	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	65536	123	1	0e60a8a944054529a0a8a94405b529a0	R420	420	unix_ns	1784948213193972001	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	65536	123	1	0e60a8a944054529a0a8a94405b529a0	R430	430	unix_ns	1784948213194740603	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	124	1	4a018c11abdc4c8f818c11abdc8c8f9a	R400	400	unix_ns	1784948213379656754	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	124	1	4a018c11abdc4c8f818c11abdc8c8f9a	RF400	405	enclave_tsc_same_invocation	25031861123522	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	124	1	4a018c11abdc4c8f818c11abdc8c8f9a	RF410	406	enclave_tsc_same_invocation	25031888044658	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	124	1	4a018c11abdc4c8f818c11abdc8c8f9a	R410	410	unix_ns	1784948213392956705	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	124	1	4a018c11abdc4c8f818c11abdc8c8f9a	R420	420	unix_ns	1784948213392970392	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	124	1	4a018c11abdc4c8f818c11abdc8c8f9a	R430	430	unix_ns	1784948213394203495	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	125	1	8539462d73d04a5fb9462d73d02a5f34	R400	400	unix_ns	1784948213861028077	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	125	1	8539462d73d04a5fb9462d73d02a5f34	RF400	405	enclave_tsc_same_invocation	25033185861098	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	125	1	8539462d73d04a5fb9462d73d02a5f34	RF410	406	enclave_tsc_same_invocation	25033290967054	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	125	1	8539462d73d04a5fb9462d73d02a5f34	R410	410	unix_ns	1784948213912637843	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	125	1	8539462d73d04a5fb9462d73d02a5f34	R420	420	unix_ns	1784948213912651497	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	125	1	8539462d73d04a5fb9462d73d02a5f34	R430	430	unix_ns	1784948213916008975	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4194304	126	1	b4e838dea89c4ceca838dea89c0cec06	R400	400	unix_ns	1784948215756248538	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4194304	126	1	b4e838dea89c4ceca838dea89c0cec06	RF400	405	enclave_tsc_same_invocation	25038395472292	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4194304	126	1	b4e838dea89c4ceca838dea89c0cec06	RF410	406	enclave_tsc_same_invocation	25038817426055	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4194304	126	1	b4e838dea89c4ceca838dea89c0cec06	R410	410	unix_ns	1784948215959931262	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4194304	126	1	b4e838dea89c4ceca838dea89c0cec06	R420	420	unix_ns	1784948215959948885	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4194304	126	1	b4e838dea89c4ceca838dea89c0cec06	R430	430	unix_ns	1784948215972254484	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1024	127	1	f8f32e57c8d54494b32e57c8d5b494c5	R400	400	unix_ns	1784948217974336692	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1024	127	1	f8f32e57c8d54494b32e57c8d5b494c5	RF400	405	enclave_tsc_same_invocation	25044257967260	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1024	127	1	f8f32e57c8d54494b32e57c8d5b494c5	RF410	406	enclave_tsc_same_invocation	25044258074785	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1024	127	1	f8f32e57c8d54494b32e57c8d5b494c5	R410	410	unix_ns	1784948217974444590	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1024	127	1	f8f32e57c8d54494b32e57c8d5b494c5	R420	420	unix_ns	1784948217974457240	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1024	127	1	f8f32e57c8d54494b32e57c8d5b494c5	R430	430	unix_ns	1784948217974980686	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4096	128	1	1a0845f99eab489e8845f99eab489e6f	R400	400	unix_ns	1784948218055865044	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4096	128	1	1a0845f99eab489e8845f99eab489e6f	RF400	405	enclave_tsc_same_invocation	25044478206832	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4096	128	1	1a0845f99eab489e8845f99eab489e6f	RF410	406	enclave_tsc_same_invocation	25044478617083	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4096	128	1	1a0845f99eab489e8845f99eab489e6f	R410	410	unix_ns	1784948218056127119	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4096	128	1	1a0845f99eab489e8845f99eab489e6f	R420	420	unix_ns	1784948218056154959	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4096	128	1	1a0845f99eab489e8845f99eab489e6f	R430	430	unix_ns	1784948218056784434	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	16384	129	1	8fcea084797649968ea084797699961f	R400	400	unix_ns	1784948218121710348	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	16384	129	1	8fcea084797649968ea084797699961f	RF400	405	enclave_tsc_same_invocation	25044656351731	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	16384	129	1	8fcea084797649968ea084797699961f	RF410	406	enclave_tsc_same_invocation	25044658021305	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	16384	129	1	8fcea084797649968ea084797699961f	R410	410	unix_ns	1784948218122577000	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	16384	129	1	8fcea084797649968ea084797699961f	R420	420	unix_ns	1784948218122588249	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	16384	129	1	8fcea084797649968ea084797699961f	R430	430	unix_ns	1784948218123108404	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	65536	130	1	81dfeb47c75c4fcf9feb47c75c8fcf40	R400	400	unix_ns	1784948218211363209	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	65536	130	1	81dfeb47c75c4fcf9feb47c75c8fcf40	RF400	405	enclave_tsc_same_invocation	25044900522546	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	65536	130	1	81dfeb47c75c4fcf9feb47c75c8fcf40	RF410	406	enclave_tsc_same_invocation	25044906944551	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	65536	130	1	81dfeb47c75c4fcf9feb47c75c8fcf40	R410	410	unix_ns	1784948218214782483	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	65536	130	1	81dfeb47c75c4fcf9feb47c75c8fcf40	R420	420	unix_ns	1784948218214795855	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	65536	130	1	81dfeb47c75c4fcf9feb47c75c8fcf40	R430	430	unix_ns	1784948218215483945	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	131	1	fed0b893614044aa90b8936140a4aa4e	R400	400	unix_ns	1784948218388922293	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	131	1	fed0b893614044aa90b8936140a4aa4e	RF400	405	enclave_tsc_same_invocation	25045385545986	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	131	1	fed0b893614044aa90b8936140a4aa4e	RF410	406	enclave_tsc_same_invocation	25045411203894	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	131	1	fed0b893614044aa90b8936140a4aa4e	R410	410	unix_ns	1784948218401565677	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	131	1	fed0b893614044aa90b8936140a4aa4e	R420	420	unix_ns	1784948218401579810	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	131	1	fed0b893614044aa90b8936140a4aa4e	R430	430	unix_ns	1784948218402747958	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	132	1	864786446585407b8786446585107bc5	R400	400	unix_ns	1784948219067779820	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	132	1	864786446585407b8786446585107bc5	RF400	405	enclave_tsc_same_invocation	25047243285008	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	132	1	864786446585407b8786446585107bc5	RF410	406	enclave_tsc_same_invocation	25047345652692	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	132	1	864786446585407b8786446585107bc5	R410	410	unix_ns	1784948219118113790	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	132	1	864786446585407b8786446585107bc5	R420	420	unix_ns	1784948219118128131	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	132	1	864786446585407b8786446585107bc5	R430	430	unix_ns	1784948219121294650	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4194304	133	1	19183daed3364fd6983daed336cfd6bf	R400	400	unix_ns	1784948220781186425	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4194304	133	1	19183daed3364fd6983daed336cfd6bf	RF400	405	enclave_tsc_same_invocation	25051958848620	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4194304	133	1	19183daed3364fd6983daed336cfd6bf	RF410	406	enclave_tsc_same_invocation	25052367327707	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4194304	133	1	19183daed3364fd6983daed336cfd6bf	R410	410	unix_ns	1784948220978436055	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4194304	133	1	19183daed3364fd6983daed336cfd6bf	R420	420	unix_ns	1784948220978452438	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4194304	133	1	19183daed3364fd6983daed336cfd6bf	R430	430	unix_ns	1784948220990020410	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1024	134	1	25d5de8c29f6485095de8c29f608502c	R400	400	unix_ns	1784948222780166744	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1024	134	1	25d5de8c29f6485095de8c29f608502c	RF400	405	enclave_tsc_same_invocation	25057233626508	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1024	134	1	25d5de8c29f6485095de8c29f608502c	RF410	406	enclave_tsc_same_invocation	25057233735716	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1024	134	1	25d5de8c29f6485095de8c29f608502c	R410	410	unix_ns	1784948222780274743	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1024	134	1	25d5de8c29f6485095de8c29f608502c	R420	420	unix_ns	1784948222780286864	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1024	134	1	25d5de8c29f6485095de8c29f608502c	R430	430	unix_ns	1784948222780819181	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4096	135	1	7268a332aa994e93a8a332aa990e9343	R400	400	unix_ns	1784948222857028172	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4096	135	1	7268a332aa994e93a8a332aa990e9343	RF400	405	enclave_tsc_same_invocation	25057441268016	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4096	135	1	7268a332aa994e93a8a332aa990e9343	RF410	406	enclave_tsc_same_invocation	25057441676806	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4096	135	1	7268a332aa994e93a8a332aa990e9343	R410	410	unix_ns	1784948222857289736	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4096	135	1	7268a332aa994e93a8a332aa990e9343	R420	420	unix_ns	1784948222857301883	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4096	135	1	7268a332aa994e93a8a332aa990e9343	R430	430	unix_ns	1784948222857910103	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	16384	136	1	ca9dec21816a4b169dec21816acb1677	R400	400	unix_ns	1784948222918694844	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	16384	136	1	ca9dec21816a4b169dec21816acb1677	RF400	405	enclave_tsc_same_invocation	25057608035119	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	16384	136	1	ca9dec21816a4b169dec21816acb1677	RF410	406	enclave_tsc_same_invocation	25057609544619	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	16384	136	1	ca9dec21816a4b169dec21816acb1677	R410	410	unix_ns	1784948222919464795	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	16384	136	1	ca9dec21816a4b169dec21816acb1677	R420	420	unix_ns	1784948222919474668	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	16384	136	1	ca9dec21816a4b169dec21816acb1677	R430	430	unix_ns	1784948222919765222	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	65536	137	1	8242bd2a40c1493682bd2a40c1993684	R400	400	unix_ns	1784948223208006743	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	65536	137	1	8242bd2a40c1493682bd2a40c1993684	RF400	405	enclave_tsc_same_invocation	25058391533331	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	65536	137	1	8242bd2a40c1493682bd2a40c1993684	RF410	406	enclave_tsc_same_invocation	25058398108200	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	65536	137	1	8242bd2a40c1493682bd2a40c1993684	R410	410	unix_ns	1784948223211538041	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	65536	137	1	8242bd2a40c1493682bd2a40c1993684	R420	420	unix_ns	1784948223211551421	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	65536	137	1	8242bd2a40c1493682bd2a40c1993684	R430	430	unix_ns	1784948223212324867	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	138	1	60971cd5c4f147e9971cd5c4f157e921	R400	400	unix_ns	1784948223380457171	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	138	1	60971cd5c4f147e9971cd5c4f157e921	RF400	405	enclave_tsc_same_invocation	25058862929382	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	138	1	60971cd5c4f147e9971cd5c4f157e921	RF410	406	enclave_tsc_same_invocation	25058888584492	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	138	1	60971cd5c4f147e9971cd5c4f157e921	R410	410	unix_ns	1784948223393225141	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	138	1	60971cd5c4f147e9971cd5c4f157e921	R420	420	unix_ns	1784948223393238477	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	262144	138	1	60971cd5c4f147e9971cd5c4f157e921	R430	430	unix_ns	1784948223394323062	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	139	1	79af3ff39f0348dbaf3ff39f0318db87	R400	400	unix_ns	1784948223886266580	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	139	1	79af3ff39f0348dbaf3ff39f0318db87	RF400	405	enclave_tsc_same_invocation	25060254361477	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	139	1	79af3ff39f0348dbaf3ff39f0318db87	RF410	406	enclave_tsc_same_invocation	25060359829678	cycles	reusable_wamr_enclave	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	139	1	79af3ff39f0348dbaf3ff39f0318db87	R410	410	unix_ns	1784948223938210614	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	139	1	79af3ff39f0348dbaf3ff39f0318db87	R420	420	unix_ns	1784948223938224337	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	1048576	139	1	79af3ff39f0348dbaf3ff39f0318db87	R430	430	unix_ns	1784948223941566194	ns	reusable_wamr	observed
c3-reusable-guest-timing-event-v1	C3	reusable-concurrency	measured	4194304	140	1	646bb5e722794048abb5e72279c04871	R400	400	unix_ns	1784948225662906589	ns	reusable_wamr	observed
