schema_version	profile	artifact_size_bytes	fresh_group	lifecycle	warm_followup_index	logical_request_id	activation_id	action_fqen	action_revision	action_identity_sha256	measurement_sequence	terminal_success	store_evidence_status	rid_status	decrypt_status	workload_status	payload_evidence_status	analysis_eligible	quality_reason	container_hostname	container_identity	init_time_present	init_time_ms	fresh_placement_eligible	warm_reuse_eligible	client_start_unix_ns	client_end_unix_ns	activation_get_first_success_unix_ns	first_result_latency_ms	activation_duration_ms	upload_elapsed_ms	artifact_size_observed_bytes	action_zip_bytes	action_fetch_duration_ns	action_fetch_status	runtime_init_duration_ns	runtime_init_status	kms_key_release_duration_ns	kms_key_release_status	function_key_decap_duration_ns	function_key_decap_status	cfunc_aes_gcm_duration_ns	cfunc_aes_gcm_status	wasm_load_duration_ns	wasm_load_status	wasm_instantiate_duration_ns	wasm_instantiate_status	input_key_decap_duration_ns	input_key_decap_status	input_aes_gcm_duration_ns	input_aes_gcm_status	workload_core_duration_ns	output_kem_duration_ns	output_kem_status	output_aes_gcm_duration_ns	output_aes_gcm_status	outer_execution_duration_ns	phase_evidence_status
c2-native-attempt-v1	native	262144	4	warm_followup	5	s262144-g004-warm05	1da32589371f494fa32589371fc94f14	/guest/c2_native_sleep50_r351_direct_events_s262144_g004	0.0.1@1784738960587	ea7c37b9906c6bb98f81070fca8c2cd85f196d8159bc181855a1afa583de560c	84	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	70429aa54366	70429aa54366:9	false		false	true	1784739071280938307	1784739071359297371	1784739071629254213	78.359171	54	71.977331	262144	262258		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50191769		not_on_path_native		not_on_path_native	50198799	complete
c2-native-attempt-v1	native	1048576	4	fresh_first_use	0	s1048576-g004-fresh	153abd667274457ebabd667274557e91	/guest/c2_native_sleep50_r351_direct_events_s1048576_g004	0.0.1@1784738967132	84acc8b94a4346d5d26ca5652c2be37d5cf99690113cf2b10e5a82c394629c7a	85	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	8cf909460e06	8cf909460e06:8	true	262	true	false	1784739071629410269	1784739072204655169	1784739072479031062	575.245384	340	176.837849	1048576	1048690		unavailable_no_direct_event	262000000	activation_annotation_initTime		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	55242986		not_on_path_native		not_on_path_native	55307749	complete
c2-native-attempt-v1	native	1048576	4	warm_followup	1	s1048576-g004-warm01	103243670ca243ecb243670ca223ec9f	/guest/c2_native_sleep50_r351_direct_events_s1048576_g004	0.0.1@1784738967132	84acc8b94a4346d5d26ca5652c2be37d5cf99690113cf2b10e5a82c394629c7a	86	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	8cf909460e06	8cf909460e06:8	false		false	true	1784739072479259067	1784739072585938923	1784739072859334476	106.679812	75	176.837849	1048576	1048690		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50281664		not_on_path_native		not_on_path_native	50305522	complete
c2-native-attempt-v1	native	1048576	4	warm_followup	2	s1048576-g004-warm02	e63c3c133f1b4525bc3c133f1bf52577	/guest/c2_native_sleep50_r351_direct_events_s1048576_g004	0.0.1@1784738967132	84acc8b94a4346d5d26ca5652c2be37d5cf99690113cf2b10e5a82c394629c7a	87	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	8cf909460e06	8cf909460e06:8	false		false	true	1784739072859497150	1784739072940722125	1784739073209030806	81.225242	55	176.837849	1048576	1048690		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	49396907		not_on_path_native		not_on_path_native	49424308	complete
c2-native-attempt-v1	native	1048576	4	warm_followup	3	s1048576-g004-warm03	614a7254767742388a72547677023863	/guest/c2_native_sleep50_r351_direct_events_s1048576_g004	0.0.1@1784738967132	84acc8b94a4346d5d26ca5652c2be37d5cf99690113cf2b10e5a82c394629c7a	88	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	8cf909460e06	8cf909460e06:8	false		false	true	1784739073209173032	1784739073283080886	1784739073293258476	73.908295	54	176.837849	1048576	1048690		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50258363		not_on_path_native		not_on_path_native	50265916	complete
c2-native-attempt-v1	native	1048576	4	warm_followup	4	s1048576-g004-warm04	17db85ed98b443529b85ed98b40352ba	/guest/c2_native_sleep50_r351_direct_events_s1048576_g004	0.0.1@1784738967132	84acc8b94a4346d5d26ca5652c2be37d5cf99690113cf2b10e5a82c394629c7a	89	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	8cf909460e06	8cf909460e06:8	false		false	true	1784739073293387214	1784739073367198196	1784739073375577426	73.811214	54	176.837849	1048576	1048690		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50205582		not_on_path_native		not_on_path_native	50212458	complete
c2-native-attempt-v1	native	1048576	4	warm_followup	5	s1048576-g004-warm05	c964d28445b44e0ba4d28445b42e0bfd	/guest/c2_native_sleep50_r351_direct_events_s1048576_g004	0.0.1@1784738967132	84acc8b94a4346d5d26ca5652c2be37d5cf99690113cf2b10e5a82c394629c7a	90	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	8cf909460e06	8cf909460e06:8	false		false	true	1784739073375732087	1784739073448739132	1784739073460848373	73.007461	56	176.837849	1048576	1048690		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50202237		not_on_path_native		not_on_path_native	50208819	complete
c2-native-attempt-v1	native	4194304	4	fresh_first_use	0	s4194304-g004-fresh	7ec3ee761a6149c483ee761a6139c4fa	/guest/c2_native_sleep50_r351_direct_events_s4194304_g004	0.0.1@1784738979580	10da61bbe8cdb1d6aac8245b3a390b344b57d5467ac89fab57effc73a4ef33ab	91	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	0ea90a78b887	0ea90a78b887:8	true	346	true	false	1784739073460978164	1784739074030721613	1784739074048709948	569.744037	406	528.882454	4194304	4194418		unavailable_no_direct_event	346000000	activation_annotation_initTime		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	49757671		not_on_path_native		not_on_path_native	49811006	complete
c2-native-attempt-v1	native	4194304	4	warm_followup	1	s4194304-g004-warm01	6bef1a5f96db45cfaf1a5f96dbe5cf41	/guest/c2_native_sleep50_r351_direct_events_s4194304_g004	0.0.1@1784738979580	10da61bbe8cdb1d6aac8245b3a390b344b57d5467ac89fab57effc73a4ef33ab	92	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	0ea90a78b887	0ea90a78b887:8	false		false	true	1784739074048907895	1784739074138832559	1784739074148103611	89.9246	55	528.882454	4194304	4194418		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50336223		not_on_path_native		not_on_path_native	50357178	complete
c2-native-attempt-v1	native	4194304	4	warm_followup	2	s4194304-g004-warm02	3dac5fca4b72475dac5fca4b72a75d10	/guest/c2_native_sleep50_r351_direct_events_s4194304_g004	0.0.1@1784738979580	10da61bbe8cdb1d6aac8245b3a390b344b57d5467ac89fab57effc73a4ef33ab	93	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	0ea90a78b887	0ea90a78b887:8	false		false	true	1784739074148312374	1784739074223448620	1784739074232059870	75.136261	53	528.882454	4194304	4194418		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	49658524		not_on_path_native		not_on_path_native	49679714	complete
c2-native-attempt-v1	native	4194304	4	warm_followup	3	s4194304-g004-warm03	353575846f1f49bbb575846f1f19bbe1	/guest/c2_native_sleep50_r351_direct_events_s4194304_g004	0.0.1@1784738979580	10da61bbe8cdb1d6aac8245b3a390b344b57d5467ac89fab57effc73a4ef33ab	94	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	0ea90a78b887	0ea90a78b887:8	false		false	true	1784739074232186737	1784739074301567682	1784739074317865768	69.381047	55	528.882454	4194304	4194418		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50228418		not_on_path_native		not_on_path_native	50234614	complete
c2-native-attempt-v1	native	4194304	4	warm_followup	4	s4194304-g004-warm04	370323ebe8c242768323ebe8c24276fa	/guest/c2_native_sleep50_r351_direct_events_s4194304_g004	0.0.1@1784738979580	10da61bbe8cdb1d6aac8245b3a390b344b57d5467ac89fab57effc73a4ef33ab	95	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	0ea90a78b887	0ea90a78b887:8	false		false	true	1784739074317994428	1784739074395119061	1784739074402371403	77.124673	51	528.882454	4194304	4194418		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	49227288		not_on_path_native		not_on_path_native	49232163	complete
c2-native-attempt-v1	native	4194304	4	warm_followup	5	s4194304-g004-warm05	d07b77c91d9d4062bb77c91d9df0626d	/guest/c2_native_sleep50_r351_direct_events_s4194304_g004	0.0.1@1784738979580	10da61bbe8cdb1d6aac8245b3a390b344b57d5467ac89fab57effc73a4ef33ab	96	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	0ea90a78b887	0ea90a78b887:8	false		false	true	1784739074402489721	1784739074476538877	1784739074484951354	74.049622	52	528.882454	4194304	4194418		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50181401		not_on_path_native		not_on_path_native	50186645	complete
c2-native-attempt-v1	native	65536	5	fresh_first_use	0	s65536-g005-fresh	2a78c3eb42de4c25b8c3eb42decc2593	/guest/c2_native_sleep50_r351_direct_events_s65536_g005	0.0.1@1784738955055	e49bcbc296e2090e26e5fabf9961fd6072a600eb7281d7a3f18aa5518fb0dc5f	97	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	7ce3862e267a	7ce3862e267a:8	true	136	true	false	1784739074485072149	1784739074816642044	1784739074825650353	331.570373	200	60.914037	65536	65650		unavailable_no_direct_event	136000000	activation_annotation_initTime		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50979726		not_on_path_native		not_on_path_native	51040107	complete
c2-native-attempt-v1	native	65536	5	warm_followup	1	s65536-g005-warm01	49ce915b0c8e41bf8e915b0c8e21bf5c	/guest/c2_native_sleep50_r351_direct_events_s65536_g005	0.0.1@1784738955055	e49bcbc296e2090e26e5fabf9961fd6072a600eb7281d7a3f18aa5518fb0dc5f	98	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	7ce3862e267a	7ce3862e267a:8	false		false	true	1784739074825774370	1784739074912258657	1784739074919869554	86.484846	62	60.914037	65536	65650		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50412970		not_on_path_native		not_on_path_native	50445764	complete
c2-native-attempt-v1	native	65536	5	warm_followup	2	s65536-g005-warm02	016aec702a334dfcaaec702a33edfc94	/guest/c2_native_sleep50_r351_direct_events_s65536_g005	0.0.1@1784738955055	e49bcbc296e2090e26e5fabf9961fd6072a600eb7281d7a3f18aa5518fb0dc5f	99	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	7ce3862e267a	7ce3862e267a:8	false		false	true	1784739074920069459	1784739074999161832	1784739075269329108	79.092161	55	60.914037	65536	65650		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50346750		not_on_path_native		not_on_path_native	50370197	complete
c2-native-attempt-v1	native	65536	5	warm_followup	3	s65536-g005-warm03	e74e639d6f464f318e639d6f46ff31c7	/guest/c2_native_sleep50_r351_direct_events_s65536_g005	0.0.1@1784738955055	e49bcbc296e2090e26e5fabf9961fd6072a600eb7281d7a3f18aa5518fb0dc5f	100	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	7ce3862e267a	7ce3862e267a:8	false		false	true	1784739075269462882	1784739075343714383	1784739075609253816	74.251723	54	60.914037	65536	65650		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50204332		not_on_path_native		not_on_path_native	50211929	complete
c2-native-attempt-v1	native	65536	5	warm_followup	4	s65536-g005-warm04	dea545ae5e9e478da545ae5e9e678d8b	/guest/c2_native_sleep50_r351_direct_events_s65536_g005	0.0.1@1784738955055	e49bcbc296e2090e26e5fabf9961fd6072a600eb7281d7a3f18aa5518fb0dc5f	101	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	7ce3862e267a	7ce3862e267a:8	false		false	true	1784739075609388579	1784739075697600598	1784739075705251702	88.211969	56	60.914037	65536	65650		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50254346		not_on_path_native		not_on_path_native	50263444	complete
c2-native-attempt-v1	native	65536	5	warm_followup	5	s65536-g005-warm05	299fd726cdfc4db09fd726cdfc9db090	/guest/c2_native_sleep50_r351_direct_events_s65536_g005	0.0.1@1784738955055	e49bcbc296e2090e26e5fabf9961fd6072a600eb7281d7a3f18aa5518fb0dc5f	102	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	7ce3862e267a	7ce3862e267a:8	false		false	true	1784739075705387625	1784739075777850866	1784739076045005483	72.463322	54	60.914037	65536	65650		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50215458		not_on_path_native		not_on_path_native	50223220	complete
c2-native-attempt-v1	native	262144	5	fresh_first_use	0	s262144-g005-fresh	65bef2771b284448bef2771b288448e0	/guest/c2_native_sleep50_r351_direct_events_s262144_g005	0.0.1@1784738960787	f876a159176f63ec5cbfb3373201f169e6e26c519b1ec0550f333591496e399d	103	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	e88cac333125	e88cac333125:8	true	114	true	false	1784739076045134788	1784739076465789507	1784739076739503553	420.655381	196	126.742471	262144	262258		unavailable_no_direct_event	114000000	activation_annotation_initTime		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	53403182		not_on_path_native		not_on_path_native	53685388	complete
c2-native-attempt-v1	native	262144	5	warm_followup	1	s262144-g005-warm01	f01f5c26de24448d9f5c26de24048d4c	/guest/c2_native_sleep50_r351_direct_events_s262144_g005	0.0.1@1784738960787	f876a159176f63ec5cbfb3373201f169e6e26c519b1ec0550f333591496e399d	104	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	e88cac333125	e88cac333125:8	false		false	true	1784739076739685397	1784739076821690612	1784739076830755096	82.00525	54	126.742471	262144	262258		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50286366		not_on_path_native		not_on_path_native	50306646	complete
c2-native-attempt-v1	native	262144	5	warm_followup	2	s262144-g005-warm02	01e1c55dc5d041dca1c55dc5d001dc28	/guest/c2_native_sleep50_r351_direct_events_s262144_g005	0.0.1@1784738960787	f876a159176f63ec5cbfb3373201f169e6e26c519b1ec0550f333591496e399d	105	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	e88cac333125	e88cac333125:8	false		false	true	1784739076830882976	1784739076897462835	1784739077167739465	66.579814	53	126.742471	262144	262258		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50311419		not_on_path_native		not_on_path_native	50333650	complete
c2-native-attempt-v1	native	262144	5	warm_followup	3	s262144-g005-warm03	313ded201bd34461bded201bd3046162	/guest/c2_native_sleep50_r351_direct_events_s262144_g005	0.0.1@1784738960787	f876a159176f63ec5cbfb3373201f169e6e26c519b1ec0550f333591496e399d	106	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	e88cac333125	e88cac333125:8	false		false	true	1784739077167875002	1784739077243476161	1784739077251733376	75.601376	54	126.742471	262144	262258		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50214128		not_on_path_native		not_on_path_native	50220481	complete
c2-native-attempt-v1	native	262144	5	warm_followup	4	s262144-g005-warm04	7dd8888d6b4e48c798888d6b4e18c736	/guest/c2_native_sleep50_r351_direct_events_s262144_g005	0.0.1@1784738960787	f876a159176f63ec5cbfb3373201f169e6e26c519b1ec0550f333591496e399d	107	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	e88cac333125	e88cac333125:8	false		false	true	1784739077251854645	1784739077325854113	1784739077335866756	73.999614	52	126.742471	262144	262258		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50179533		not_on_path_native		not_on_path_native	50186141	complete
c2-native-attempt-v1	native	262144	5	warm_followup	5	s262144-g005-warm05	db7e9dca83b14b8cbe9dca83b14b8c98	/guest/c2_native_sleep50_r351_direct_events_s262144_g005	0.0.1@1784738960787	f876a159176f63ec5cbfb3373201f169e6e26c519b1ec0550f333591496e399d	108	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	e88cac333125	e88cac333125:8	false		false	true	1784739077336051644	1784739077406024452	1784739077418221302	69.972949	52	126.742471	262144	262258		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50194071		not_on_path_native		not_on_path_native	50199968	complete
c2-native-attempt-v1	native	1048576	5	fresh_first_use	0	s1048576-g005-fresh	fd5731415506438e9731415506738e1d	/guest/c2_native_sleep50_r351_direct_events_s1048576_g005	0.0.1@1784738967405	058c58c88484d0e7e042c5135fe7e3ba52281db9f08b532b03e5162d10bd47fe	109	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	99dacbcbc7d0	99dacbcbc7d0:8	true	201	true	false	1784739077418405947	1784739077949629325	1784739077958461262	531.224282	258	181.515622	1048576	1048690		unavailable_no_direct_event	201000000	activation_annotation_initTime		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50103407		not_on_path_native		not_on_path_native	50161539	complete
c2-native-attempt-v1	native	1048576	5	warm_followup	1	s1048576-g005-warm01	83df4826295e42ca9f4826295ec2cada	/guest/c2_native_sleep50_r351_direct_events_s1048576_g005	0.0.1@1784738967405	058c58c88484d0e7e042c5135fe7e3ba52281db9f08b532b03e5162d10bd47fe	110	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	99dacbcbc7d0	99dacbcbc7d0:8	false		false	true	1784739077958596463	1784739078064842554	1784739078073500153	106.246604	66	181.515622	1048576	1048690		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50212498		not_on_path_native		not_on_path_native	50235108	complete
c2-native-attempt-v1	native	1048576	5	warm_followup	2	s1048576-g005-warm02	16b40100de6f400eb40100de6fd00ec8	/guest/c2_native_sleep50_r351_direct_events_s1048576_g005	0.0.1@1784738967405	058c58c88484d0e7e042c5135fe7e3ba52281db9f08b532b03e5162d10bd47fe	111	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	99dacbcbc7d0	99dacbcbc7d0:8	false		false	true	1784739078073683644	1784739078157009263	1784739078424519198	83.325969	54	181.515622	1048576	1048690		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	49512172		not_on_path_native		not_on_path_native	49537880	complete
c2-native-attempt-v1	native	1048576	5	warm_followup	3	s1048576-g005-warm03	cad4c03cb6a6453594c03cb6a6353517	/guest/c2_native_sleep50_r351_direct_events_s1048576_g005	0.0.1@1784738967405	058c58c88484d0e7e042c5135fe7e3ba52281db9f08b532b03e5162d10bd47fe	112	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	99dacbcbc7d0	99dacbcbc7d0:8	false		false	true	1784739078424664564	1784739078497574665	1784739078509794738	72.910141	54	181.515622	1048576	1048690		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50274072		not_on_path_native		not_on_path_native	50281046	complete
c2-native-attempt-v1	native	1048576	5	warm_followup	4	s1048576-g005-warm04	9d0bc02ddab849de8bc02ddab809dee5	/guest/c2_native_sleep50_r351_direct_events_s1048576_g005	0.0.1@1784738967405	058c58c88484d0e7e042c5135fe7e3ba52281db9f08b532b03e5162d10bd47fe	113	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	99dacbcbc7d0	99dacbcbc7d0:8	false		false	true	1784739078509987246	1784739078592189955	1784739078861324553	82.202725	56	181.515622	1048576	1048690		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	49333412		not_on_path_native		not_on_path_native	49341642	complete
c2-native-attempt-v1	native	1048576	5	warm_followup	5	s1048576-g005-warm05	7581ba23fd014fb581ba23fd01afb594	/guest/c2_native_sleep50_r351_direct_events_s1048576_g005	0.0.1@1784738967405	058c58c88484d0e7e042c5135fe7e3ba52281db9f08b532b03e5162d10bd47fe	114	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	99dacbcbc7d0	99dacbcbc7d0:8	false		false	true	1784739078861466787	1784739078933228925	1784739079198761585	71.762316	53	181.515622	1048576	1048690		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50229176		not_on_path_native		not_on_path_native	50236870	complete
c2-native-attempt-v1	native	4194304	5	fresh_first_use	0	s4194304-g005-fresh	5fb66caaa1304b73b66caaa130ab737f	/guest/c2_native_sleep50_r351_direct_events_s4194304_g005	0.0.1@1784738980358	18aae783a36b1ee3747d07fab6a7da9fc32d2fcc1ca5392d318466db7c0a653d	115	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	c018516ccd11	c018516ccd11:8	true	338	true	false	1784739079198901025	1784739079739975869	1784739080007627572	541.075358	396	510.557189	4194304	4194418		unavailable_no_direct_event	338000000	activation_annotation_initTime		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50905961		not_on_path_native		not_on_path_native	50963168	complete
c2-native-attempt-v1	native	4194304	5	warm_followup	1	s4194304-g005-warm01	cc8d679ff7db43718d679ff7db937197	/guest/c2_native_sleep50_r351_direct_events_s4194304_g005	0.0.1@1784738980358	18aae783a36b1ee3747d07fab6a7da9fc32d2fcc1ca5392d318466db7c0a653d	116	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	c018516ccd11	c018516ccd11:8	false		false	true	1784739080007765196	1784739080080010898	1784739080349741187	72.245785	53	510.557189	4194304	4194418		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50185754		not_on_path_native		not_on_path_native	50200684	complete
c2-native-attempt-v1	native	4194304	5	warm_followup	2	s4194304-g005-warm02	21038d2713644158838d271364a15875	/guest/c2_native_sleep50_r351_direct_events_s4194304_g005	0.0.1@1784738980358	18aae783a36b1ee3747d07fab6a7da9fc32d2fcc1ca5392d318466db7c0a653d	117	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	c018516ccd11	c018516ccd11:8	false		false	true	1784739080349884076	1784739080419316539	1784739080427498647	69.43241	53	510.557189	4194304	4194418		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50222857		not_on_path_native		not_on_path_native	50238218	complete
c2-native-attempt-v1	native	4194304	5	warm_followup	3	s4194304-g005-warm03	9267f4830da2482ca7f4830da2a82cad	/guest/c2_native_sleep50_r351_direct_events_s4194304_g005	0.0.1@1784738980358	18aae783a36b1ee3747d07fab6a7da9fc32d2fcc1ca5392d318466db7c0a653d	118	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	c018516ccd11	c018516ccd11:8	false		false	true	1784739080427691258	1784739080496783028	1784739080766499499	69.09173	52	510.557189	4194304	4194418		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50196413		not_on_path_native		not_on_path_native	50201403	complete
c2-native-attempt-v1	native	4194304	5	warm_followup	4	s4194304-g005-warm04	0cd849c8709a4da39849c8709a1da3b7	/guest/c2_native_sleep50_r351_direct_events_s4194304_g005	0.0.1@1784738980358	18aae783a36b1ee3747d07fab6a7da9fc32d2fcc1ca5392d318466db7c0a653d	119	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	c018516ccd11	c018516ccd11:8	false		false	true	1784739080766640186	1784739080837497900	1784739080859395046	70.857758	54	510.557189	4194304	4194418		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50238216		not_on_path_native		not_on_path_native	50242799	complete
c2-native-attempt-v1	native	4194304	5	warm_followup	5	s4194304-g005-warm05	db915c18c61e4bdb915c18c61e6bdbb7	/guest/c2_native_sleep50_r351_direct_events_s4194304_g005	0.0.1@1784738980358	18aae783a36b1ee3747d07fab6a7da9fc32d2fcc1ca5392d318466db7c0a653d	120	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	c018516ccd11	c018516ccd11:8	false		false	true	1784739080859522979	1784739080928612302	1784739080936142989	69.089368	55	510.557189	4194304	4194418		unavailable_no_direct_event		not_repeated_warm		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	50193709		not_on_path_native		not_on_path_native	50199324	complete
c2-native-attempt-v1	native	65536	6	fresh_first_use	0	s65536-g006-fresh	534e16d3b5f14e198e16d3b5f19e19cf	/guest/c2_native_sleep50_r351_direct_events_s65536_g006	0.0.1@1784738955219	18aa38fc39f3b5c57e3c0cd71416e148f71a3e60275bbef5b0723c966d5e5943	121	true	present	not_on_path_native	not_on_path_native	match	complete	true	ok	bdb1637b1515	bdb1637b1515:8	true	132	true	false	1784739080936261060	1784739081227084125	1784739081498875168	290.823779	191	56.210278	65536	65650		unavailable_no_direct_event	132000000	activation_annotation_initTime		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native		not_on_path_native	51763607		not_on_path_native		not_on_path_native	51813560	complete
